0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
23947068,24152941,24261388,24200756,24401146,24397197,24494385,24553127,25114617,25316528,25511090,26075809,26667980,30016100,30021035,30815984,31301435,31536508,31663982,31965935,32048520
23949898,24153104,24261425,24200814,24401471,24397220,24495890,24558074,25121668,25323950,25517107,26090019,26668727,30016476,30029199,30817661,31301814,31538215,31664350,31968421,32048871
23949934,24153455,24261748,24200854,24401739,24397351,24497285,24560619,25127744,25330150,25517333,26091116,26683885,30021546,30035482,30818024,31315305,31540073,31667608,31976078,32054332
23953400,24153527,24261956,24201296,24401859,24398365,24498043,24561426,25127967,25335051,25517990,26099922,26701539,30024072,30056800,30822584,31319923,31542122,31671836,31976794,32055664
23958142,24154053,24262293,24201826,24402298,24398792,24499038,24561601,25127985,25338317,25518407,26142610,26703812,30024975,30058148,30825041,31321350,31551534,31676143,31977240,32060694
23958858,24154069,24262376,24201911,24402476,24399819,24499686,24562307,25128822,25339128,25519009,26146062,26703832,30038317,30083302,30827920,31325831,31559819,31681346,31980547,32061076
23959090,24154154,24264096,24201989,24402765,24399998,24502636,24562689,25130557,25339313,25521029,26152725,26707863,30041474,30087865,30828639,31331765,31563443,31683316,31980761,32064299
23960269,24154622,24264183,24202051,24402850,24400192,24502720,24564348,25140664,25341686,25521285,26156804,26725031,30044276,30089523,30834536,31333976,31566777,31684469,31982431,32064665
23961423,24154992,24264193,24202167,24403456,24401285,24503456,24566515,25140757,25349710,25521436,26157565,26727128,30048400,30091306,30837838,31335452,31569936,31686809,31985345,32067876
23961638,24155376,24264235,24202221,24403887,24402948,24503831,24567603,25149193,25350065,25524573,26163266,26729865,30055092,30091946,30847352,31350752,31572654,31692188,31985892,32068857
23962098,24155451,24264386,24203341,24404425,24402956,24504603,24567640,25151381,25350176,25525054,26169453,26729955,30067999,30096529,30847799,31355444,31573617,31695069,31986075,32073482
23966324,24155519,24264499,24203548,24404431,24403109,24504742,24568782,25154660,25352646,25528662,26174688,26730236,30068800,30102395,30847875,31364287,31576280,31695365,31986944,32074841
23968409,24155710,24266612,24203666,24404576,24403574,24505301,24573769,25156482,25353371,25529228,26175457,26747475,30078499,30105943,30848727,31364643,31580209,31698944,31987834,32075552
23968420,24156032,24267271,24203705,24405978,24404344,24505632,24574501,25161376,25358421,25530641,26193116,26760365,30088829,30115073,30850899,31366157,31582517,31707991,31989399,32076522
23970930,24156058,24268429,24204026,24405978,24404951,24506455,24579428,25161784,25364191,25530971,26194297,26767347,30092567,30121477,30853801,31375193,31583069,31715093,31990647,32082312
23974817,24156126,24271360,24204427,24406115,24404951,24508162,24580201,25161887,25365768,25531356,26202273,26767487,30114358,30124785,30855889,31387879,31584849,31715988,31991448,32082613
23975184,24156466,24272706,24204781,24406165,24405136,24509165,24582019,25162382,25369347,25532217,26203375,26773888,30135842,30128153,30856033,31395356,31591032,31716287,31996257,32085042
23978538,24156966,24273863,24205384,24406312,24405670,24509785,24582237,25165617,25372564,25534324,26238600,26780134,30141320,30137058,30858234,31399733,31591506,31726116,31996391,32088230
23978927,24157536,24275309,24205907,24406567,24406271,24509808,24588270,25168007,25375382,25535990,26251612,26784300,30156561,30137451,30860864,31402975,31591601,31731374,31997898,32089429
23981261,24158299,24275764,24206633,24407531,24406806,24509972,24591060,25168870,25375549,25541166,26260147,26785666,30173558,30143270,30861846,31404509,31593261,31731406,32000567,32090517
23982642,24158322,24276968,24207057,24407558,24408015,24511344,24591510,25170367,25382725,25546786,26276429,26790448,30179751,30159168,30863115,31414145,31599052,31732352,32001357,32090857
23983625,24158499,24278037,24207136,24407676,24408375,24513770,24595215,25172003,25385118,25549518,26286789,26791986,30181467,30159302,30864861,31415284,31603637,31735343,32003777,32090990
23984402,24158679,24278224,24207727,24407781,24408496,24513858,24598995,25173219,25390008,25559366,26292748,26838246,30189326,30173306,30871127,31415320,31612782,31742930,32005462,32093745
23984416,24158713,24278632,24207794,24408460,24408763,24514345,24601616,25175016,25395969,25559669,26304140,26842767,30196649,30177712,30874973,31427544,31615874,31750599,32005582,32094469
23986251,24158827,24278987,24207983,24408829,24408867,24518362,24602065,25178073,25396571,25561612,26310802,26855332,30208399,30179154,30879230,31429184,31617790,31751967,32006040,32096689
23989877,24158845,24279042,24208822,24409449,24408977,24519706,24604645,25181791,25399768,25562191,26313801,26859245,30214323,30182021,30880182,31431675,31621708,31755702,32006434,32100855
23990414,24158881,24280048,24209234,24409472,24409463,24521626,24606863,25182329,25402932,25564096,26314665,26867029,30223598,30191415,30880730,31437400,31621710,31758188,32007031,32102440
23993586,24158974,24280275,24209395,24409756,24410478,24522616,24607649,25183069,25405024,25566920,26318571,26867278,30227380,30191773,30888996,31440336,31622451,31760960,32009004,32103132
23993893,24159612,24281806,24209495,24410740,24410620,24529231,24609315,25192787,25410233,25569274,26325659,26871085,30227701,30193145,30893519,31449158,31624893,31771547,32014564,32109855
23996900,24159709,24284380,24209500,24410943,24410957,24535344,24611125,25196622,25411015,25570651,26329823,26880862,30241402,30217576,30896719,31459185,31625667,31777809,32017283,32110435
23998634,24159889,24284585,24210132,24410958,24411356,24538319,24611490,25201627,25411572,25573474,26329882,26881066,30252182,30234324,30898862,31460930,31645348,31786291,32018557,32113511
23998921,24160171,24284597,24210376,24411964,24412402,24541018,24619528,25207084,25412559,25574010,26346604,26895344,30253109,30236861,30903578,31467250,31648192,31786478,32021454,32126264
23999044,24160303,24284641,24210382,24412762,24412416,24542812,24619815,25213190,25414669,25578746,26360412,26914246,30253179,30238337,30909748,31470486,31651122,31788249,32023568,32129742
23999134,24160408,24286003,24210460,24413043,24412486,24546843,24620327,25216131,25422802,25584890,26369342,26927356,30253472,30253231,30910051,31480585,31651367,31788297,32024176,32130170
23999616,24161035,24287116,24210970,24413196,24412689,24548563,24621512,25226422,25425569,25595447,26376192,26942406,30267025,30255861,30912307,31480854,31652731,31788620,32029938,32130802
24000237,24161131,24287921,24211519,24413482,24412843,24548940,24624700,25226984,25428171,25595577,26378747,26953506,30279904,30256281,30912726,31481526,31654531,31799723,32031997,32131125
24001162,24161225,24288683,24211845,24413950,24413099,24550090,24630622,25230423,25434081,25597676,26390306,26970630,30286259,30260713,30916938,31485600,31666519,31800125,32036434,32133250
24001858,24161834,24288855,24212269,24414645,24414711,24555326,24644365,25233907,25435791,25602764,26390522,26982309,30286939,30261342,30919404,31487170,31667561,31800585,32037070,32137415
24002600,24162026,24288930,24212710,24414721,24414913,24556586,24645068,25241447,25439112,25603814,26404054,26999694,30288083,30264182,30921940,31490667,31671566,31802677,32038587,32141905
24004567,24162375,24289339,24212957,24415115,24415322,24559026,24646963,25242870,25441389,25604898,26429899,27009386,30321041,30267969,30922388,31491604,31676757,31807231,32048941,32144474
24005569,24163046,24290523,24212962,24415711,24415553,24559765,24651802,25248734,25442203,25606243,26433184,27067272,30324688,30268740,30925028,31495242,31680089,31808817,32051331,32146389
24005635,24163329,24290736,24214943,24415979,24415583,24564894,24653034,25258978,25444457,25608603,26434855,27111978,30333546,30270981,30932846,31498041,31682250,31812463,32051617,32147766
24005884,24163416,24291116,24214955,24416206,24416351,24565263,24653941,25261068,25444507,25608918,26466241,27127521,30334625,30272763,30934313,31506147,31686450,31813419,32052303,32153964
24005985,24163619,24291166,24215004,24416388,24417702,24565764,24659795,25266176,25445311,25611321,26472638,27163374,30336486,30279793,30937056,31516212,31689388,31814242,32056388,32154193
24006000,24163803,24292109,24216717,24417233,24418412,24566491,24664802,25268771,25445990,25613028,26475845,27228267,30338922,30281461,30947001,31518894,31693991,31817941,32056849,32154905
24007669,24163855,24292539,24218080,24417625,24419017,24567446,24665007,25269430,25449596,25614915,26479463,27236846,30342716,30283181,30951561,31520600,31694063,31819771,32059469,32154967
24009625,24164344,24292805,24219456,24417656,24419068,24579815,24678714,25270699,25453523,25619198,26485994,27259064,30345417,30286304,30960413,31537254,31694468,31820120,32061327,32157663
24013046,24164446,24293920,24220775,24417684,24419427,24579835,24683449,25279118,25454724,25622423,26488430,27395173,30348506,30290286,30971392,31546047,31694801,31821780,32061558,32161266
24014756,24164739,24294991,24221729,24418044,24419625,24583138,24685477,25279784,25456222,25626274,26505612,27426840,30353643,30292838,30980025,31547022,31695372,31826652,32065193,32163130
24015523,24165162,24295235,24222316,24418239,24419801,24583451,24688456,25279936,25457113,25626987,26529251,27539603,30357838,30294162,30982233,31556860,31696013,31834211,32070596,32164067
24018080,24165304,24296196,24222433,24418778,24419822,24584257,24691545,25287245,25463225,25627087,26547223,27569465,30359182,30298589,30987568,31559982,31696834,31835047,32070947,32168152
24018624,24165514,24296466,24222494,24419267,24420006,24585375,24700146,25287294,25464122,25629940,26551711,27569925,30360895,30299248,30994488,31566849,31698851,31835867,32072330,32172291
24020404,24165726,24296972,24222571,24419449,24421894,24589299,24719251,25288487,25465653,25631809,26574164,27571745,30367019,30303072,30996651,31570045,31714044,31835931,32073357,32173144
24021270,24165843,24297425,24222605,24419709,24422122,24597415,24723042,25290530,25471263,25632284,26579727,27648289,30370507,30304092,31003030,31575259,31716211,31841580,32075428,32173624
24022131,24165907,24298333,24223487,24419748,24422690,24598687,24731365,25291455,25472224,25636900,26618842,27664400,30386232,30308665,31008661,31579133,31718836,31842400,32076470,32175779
24022310,24166015,24299119,24223716,24420315,24424600,24601571,24732728,25291968,25477199,25639795,26652721,27678851,30393048,30310765,31009082,31581298,31720225,31847474,32081942,32179919
24022969,24166310,24300746,24223740,24420871,24424720,24602994,24739134,25292685,25478514,25646208,26661350,27950960,30394461,30313018,31019325,31584881,31730083,31853968,32090553,32182941
24024674,24166320,24301183,24224134,24420915,24425038,24603517,24739542,25295151,25479228,25646307,26676687,27960947,30411729,30319446,31022063,31586211,31738558,31866221,32098228,32185712
24024924,24166390,24303009,24224414,24421106,24425756,24606135,24739873,25295791,25481312,25649192,26679945,28007897,30419837,30323240,31025284,31601269,31743000,31869763,32099178,32190562
24025556,24166879,24303992,24225331,24421604,24426191,24607798,24748507,25297245,25484108,25649900,26692658,28129487,30424417,30342074,31028546,31607820,31757084,31875576,32102664,32190697
24025645,24167315,24304043,24225592,24421611,24426780,24611030,24751632,25299550,25485140,25657064,26693995,28163610,30438918,30349810,31033275,31611153,31765297,31877259,32103729,32191130
24027345,24168144,24304117,24226555,24422554,24427726,24618418,24755579,25300325,25497014,25658539,26693995,28186972,30442364,30350752,31035497,31615832,31775110,31887938,32108882,32193717
24028701,24168252,24304254,24226668,24422647,24428241,24621274,24757778,25301537,25499924,25660147,26695784,28241073,30444014,30352136,31036479,31616770,31779237,31890990,32115907,32206559
24029936,24168331,24304382,24227347,24423078,24428613,24623839,24761360,25302170,25501234,25669593,26709883,28294047,30444053,30357496,31040119,31617014,31780953,31893909,32122499,32209074
24030441,24168712,24304734,24227551,24423681,24428631,24640078,24767028,25310207,25501298,25683133,26710176,28384589,30445072,30372871,31042614,31624508,31786893,31894256,32123835,32212359
24030624,24169219,24305577,24230493,24423862,24428703,24641251,24767504,25310639,25501720,25686583,26715073,28387992,30447974,30376978,31046035,31626032,31789657,31895007,32126646,32216735
24030892,24169309,24305599,24231538,24424954,24429006,24652951,24768590,25311609,25502378,25692011,26727520,28411381,30449284,30378725,31048630,31647792,31790716,31909638,32129092,32217792
24031331,24169514,24305778,24232485,24425117,24429167,24660282,24770631,25312591,25505893,25695150,26728589,28442535,30452562,30387383,31050266,31647891,31792380,31913723,32129207,32224405
24031812,24169521,24309398,24232851,24425695,24429385,24660300,24772321,25312885,25508203,25711549,26729724,28447321,30456270,30392066,31050951,31651785,31799080,31914964,32142314,32231705
24032038,24169548,24309441,24232912,24425786,24429725,24665185,24782117,25314004,25511651,25713304,26747291,28466175,30458499,30392463,31051475,31652504,31801122,31916548,32147227,32233415
24034893,24169748,24309532,24233149,24426070,24431251,24668631,24782785,25314746,25511770,25722821,26748960,28500909,30466212,30396267,31057247,31656865,31803403,31922476,32149721,32236482
24036129,24169942,24311445,24233402,24426441,24431944,24671533,24784493,25315016,25512184,25732662,26755733,28503524,30470472,30410462,31058232,31661805,31806496,31922837,32156193,32238452
24036844,24169996,24312048,24233638,24427316,24432123,24679735,24787736,25316477,25513681,25733990,26766613,28505970,30470773,30412152,31058914,31662966,31809301,31924279,32160587,32242087
24036965,24170283,24312125,24235659,24428389,24432438,24685705,24790408,25316840,25516633,25734962,26787330,28515752,30473402,30416855,31061520,31664156,31811132,31926099,32163310,32242230
24037150,24170956,24312224,24235899,24428781,24432564,24693435,24795794,25318929,25517392,25744052,26792243,28542984,30482966,30426454,31062868,31670241,31815041,31928201,32166358,32247363
24037863,24170979,24312518,24236021,24428808,24432908,24702060,24797735,25320172,25517637,25752258,26803553,28548407,30484913,30434843,31069566,31683996,31821782,31930276,32175757,32259360
24038232,24171296,24312530,24236107,24428923,24433116,24716739,24801540,25323250,25525117,25754035,26805846,28565601,30489211,30441216,31075064,31685022,31826897,31931679,32176144,32261290
24038591,24171514,24312618,24237016,24428987,24433428,24717118,24803540,25325571,25528131,25758766,26808984,28640909,30500129,30444016,31075253,31687554,31830086,31932051,32177809,32268137
24038828,24171668,24313606,24237024,24429441,24434435,24722374,24804016,25326818,25533669,25766566,26811283,28662511,30501235,30444609,31078484,31687856,31830767,31932203,32180034,32272606
24040089,24171757,24314446,24237191,24429468,24434801,24723469,24808345,25327123,25533953,25793387,26812587,28672096,30508600,30449243,31081494,31690801,31832842,31934321,32180202,32275559
24040323,24172017,24314671,24237594,24429469,24435071,24728233,24811716,25327575,25535121,25795292,26833428,28682265,30508672,30460592,31081756,31692273,31837443,31936771,32182248,32277239
24042066,24172096,24314879,24238480,24430310,24435167,24732322,24812635,25327669,25535557,25819790,26851275,28727391,30513475,30482767,31087496,31699705,31837474,31940772,32185317,32280871
24042998,24172573,24315124,24239207,24430330,24435318,24741156,24816047,25329869,25537224,25831457,26851705,28738520,30514868,30483706,31090428,31702537,31841467,31941353,32189197,32284845
24044734,24172885,24315948,24239750,24431625,24435551,24744109,24816723,25331136,25537408,25832564,26878913,28739657,30516569,30487921,31090916,31704081,31842792,31941948,32192442,32285500
24049767,24173143,24316518,24239978,24431915,24435673,24746290,24817145,25339719,25539381,25852870,26888556,28752919,30528231,30504091,31098624,31707055,31843755,31947311,32195247,32288630
24050770,24173214,24316872,24240381,24432079,24435774,24752584,24826311,25341063,25539495,25938972,26891777,28754347,30529194,30504521,31099277,31711472,31844299,31948642,32195383,32297520
24052461,24174001,24316928,24240908,24432327,24435834,24753431,24828650,25341239,25539764,25991668,26910738,28762742,30531961,30504918,31100812,31714830,31846398,31950288,32196593,32297553
24053441,24174060,24317056,24242150,24432668,24435839,24754201,24829591,25342730,25541705,26050438,26930504,28791726,30542054,30510251,31101630,31717513,31847932,31952997,32198476,32299280
24053628,24174235,24317666,24242176,24432916,24435869,24754261,24833441,25344356,25543512,26090914,26936467,28794864,30543248,30513448,31102838,31720453,31848159,31955661,32198980,32303173
24053651,24174379,24318063,24242827,24433011,24436167,24754863,24839702,25346749,25547401,26094690,26939257,28799365,30545541,30524226,31110094,31720652,31853702,31959182,32203429,32307261
24053983,24174682,24318887,24244138,24433024,24436386,24758153,24844158,25347593,25549099,26113162,26946282,28826585,30556033,30532785,31111151,31725340,31853806,31961055,32207075,32308273
24054590,24174947,24320316,24245144,24433407,24439328,24764304,24844427,25352317,25550666,26137929,26978738,28831187,30557709,30536574,31112263,31734932,31854809,31968052,32207226,32308581
24054924,24175085,24321622,24247013,24433546,24439374,24767215,24850338,25356715,25553511,26142931,26990475,28853234,30562065,30539513,31121642,31734958,31855635,31969145,32210500,32311722
24055091,24175186,24323392,24247814,24433696,24440128,24768190,24852860,25361548,25554229,26145537,26999821,28864794,30571174,30541458,31129693,31737414,31863481,31969200,32211440,32317511
24055100,24175317,24323950,24247838,24434957,24440557,24774573,24853446,25364487,25555397,26155619,27004349,28867136,30571647,30544905,31133260,31745560,31869502,31972267,32212598,32322783
24056029,24175324,24328138,24247882,24434994,24440635,24783391,24853792,25369135,25558772,26168350,27041659,28889768,30573054,30546627,31142445,31769985,31872263,31979892,32218341,32327876
24057831,24175758,24328176,24249009,24435426,24442910,24783613,24856117,25372375,25560603,26170489,27044658,28894550,30575993,30559853,31151779,31778681,31874307,31981842,32222240,32329784
24057872,24175789,24328614,24251019,24435553,24443851,24785613,24856148,25373789,25561913,26176873,27062576,28919779,30576856,30561087,31165611,31781132,31878663,31993777,32224015,32332211
24058061,24176687,24330601,24251609,24436903,24445326,24788128,24858771,25374701,25562554,26207226,27180364,28925003,30583605,30563589,31179569,31782396,31878833,31997890,32233422,32332381
24058258,24176960,24331800,24251994,24436977,24445650,24790297,24859167,25376293,25566293,26226825,27428212,28927024,30591440,30565473,31187672,31783572,31879012,31998436,32234053,32337939
24058856,24177861,24331877,24252385,24437012,24447254,24791924,24859587,25376828,25568823,26226968,27541444,28927769,30597071,30568577,31191915,31791282,31882592,31998887,32234639,32339643
24059173,24178227,24332522,24252504,24437092,24447348,24792222,24863423,25378752,25569038,26227128,27566560,28939973,30601907,30569425,31199831,31793786,31889112,31998987,32241616,32340760
24059350,24178759,24333828,24252842,24438234,24447734,24797279,24864796,25387898,25569140,26242080,27582829,28940925,30602566,30571447,31202200,31816470,31897681,32005436,32243824,32340886
24061129,24179158,24334220,24254770,24438457,24448062,24802308,24865945,25390436,25569415,26243446,27589900,28959105,30610455,30576076,31205860,31817787,31901653,32006451,32248668,32341967
24061628,24179195,24334324,24254814,24439297,24448340,24802770,24866217,25390497,25569499,26246216,27657043,28975978,30615193,30578377,31206210,31820474,31910069,32007261,32249194,32346284
24062096,24179264,24334484,24256779,24439351,24448444,24804489,24870111,25396319,25570703,26246260,27777574,28996838,30617964,30584123,31209876,31821692,31911886,32010425,32251017,32352345
24062862,24179792,24334809,24257770,24439557,24448626,24808119,24872989,25398212,25571505,26251144,27893874,29017913,30618416,30595109,31215390,31822907,31913549,32014807,32251135,32354754
24063060,24179895,24335153,24260795,24439563,24449490,24808427,24876080,25402456,25571996,26251525,27964008,29020168,30621369,30602432,31215826,31827526,31913865,32016123,32251319,32360868
24063923,24181412,24336038,24262718,24439590,24449728,24809056,24884372,25402495,25572435,26257029,27984780,29038219,30625349,30605715,31216883,31829348,31916272,32016742,32253260,32363602
24064013,24182012,24337526,24263182,24439923,24451818,24815457,24885348,25403724,25574172,26260001,28017362,29048534,30627132,30609505,31232651,31833312,31917779,32017567,32258089,32366592
24064445,24182107,24338518,24264494,24440005,24451966,24820295,24886159,25407674,25576443,26271045,28172211,29053144,30631305,30619865,31237062,31834818,31917824,32021086,32260445,32368430
24064983,24182621,24338621,24264661,24440539,24452000,24826906,24888354,25407897,25580584,26276135,28329318,29062390,30631905,30623731,31240733,31837537,31919070,32021088,32270424,32371282
24065448,24182804,24338924,24264792,24441044,24452351,24829689,24889106,25411210,25582714,26281650,28386500,29068622,30631935,30625487,31242248,31842018,31924733,32038354,32274237,32372922
24066563,24183043,24339781,24264835,24441296,24453262,24830091,24893013,25415091,25583170,26282586,28430326,29073228,30633550,30625581,31242664,31851105,31929168,32045505,32278822,32376235
24068108,24183588,24339796,24265333,24441345,24453733,24839221,24895110,25416303,25585898,26283305,28463503,29094829,30639957,30626656,31243016,31852200,31929612,32045597,32287567,32378938
24068634,24184311,24341227,24265375,24441683,24454330,24841332,24895878,25418786,25586689,26284012,28483439,29105719,30640921,30628889,31251088,31854156,31935022,32046282,32288632,32382127
24069609,24184984,24341287,24265809,24441795,24454537,24843456,24895982,25418892,25589088,26288621,28598291,29106631,30641053,30632242,31252416,31854592,31937695,32057241,32289273,32382523
24071353,24185090,24341567,24266025,24441795,24454644,24845389,24900564,25419017,25589777,26289842,28605739,29112692,30642186,30634488,31260169,31859546,31940707,32058003,32292508,32384270
24072355,24186178,24342588,24266862,24441978,24454770,24850699,24905419,25421363,25589779,26290296,28635458,29147061,30649841,30640067,31262963,31862730,31941702,32060232,32292625,32389891
24072579,24186183,24343119,24267415,24442066,24454828,24858838,24917334,25422993,25590969,26301735,28650839,29167238,30651543,30640840,31265015,31865483,31941834,32060646,32299695,32391963
24073377,24186314,24343930,24267859,24442189,24455392,24858986,24919786,25423813,25591692,26306696,28657520,29168844,30652830,30647130,31265189,31868682,31948684,32062709,32308555,32402646
24073633,24186659,24344521,24267909,24442248,24455947,24859502,24920942,25424618,25591984,26306832,28701762,29179122,30653541,30652740,31267073,31873826,31948733,32064205,32310436,32404807
24073790,24186884,24344548,24268858,24442515,24455976,24859739,24923018,25425622,25595356,26307816,28702926,29195390,30658814,30654751,31268855,31877685,31950012,32064488,32312498,32406666
24073938,24187485,24344984,24269035,24442659,24456226,24864434,24923376,25426382,25597092,26311647,28705843,29206738,30662316,30655740,31268956,31878099,31953145,32067007,32312627,32408282
24074522,24187562,24345120,24269553,24442755,24457653,24877546,24928417,25426586,25598612,26321218,28716768,29207315,30662336,30656006,31271264,31880992,31953435,32077918,32316587,32422640
24075480,24187609,24345708,24270724,24443015,24458228,24878748,24934873,25426854,25600310,26328287,28779053,29221100,30663808,30666270,31276419,31881693,31955019,32078262,32316890,32424466
24076967,24187851,24346029,24270775,24443104,24458296,24882381,24937762,25428145,25604273,26338706,28835398,29223343,30666627,30674184,31277096,31883345,31956316,32083193,32317067,32425361
24077413,24187941,24346443,24271310,24443424,24458534,24882954,24945309,25428330,25612216,26343931,28838045,29226328,30675185,30675643,31281128,31885170,31957245,32096194,32319451,32428178
24077440,24188332,24346900,24271904,24443615,24458892,24883865,24948354,25431550,25614409,26344161,28846998,29242327,30678234,30690385,31285972,31885191,31958165,32103109,32320747,32429251
24079085,24188510,24347121,24272954,24443871,24460211,24884638,24959054,25431764,25615342,26347281,28876132,29260563,30686173,30700283,31285973,31886135,31964382,32104488,32321006,32430506
24079933,24189118,24347761,24273042,24443961,24460213,24887898,24961896,25432835,25615762,26348329,28891237,29263300,30686615,30701548,31287090,31886935,31964588,32104803,32323115,32435685
24079976,24189159,24348300,24274085,24443965,24460811,24890992,24962217,25439723,25616003,26352321,28932016,29266534,30687231,30701858,31289215,31889978,31966076,32104820,32325521,32436084
24080105,24189480,24348595,24276882,24444118,24461467,24891136,24965216,25440412,25620428,26363381,28941109,29281285,30687398,30703167,31293740,31890383,31967750,32111504,32325594,32439993
24081490,24189991,24349971,24277129,24444315,24462453,24897415,24966457,25442683,25621582,26372198,28961763,29281496,30695580,30706047,31299316,31890901,31970051,32114072,32326958,32440011
24081495,24191485,24352983,24277675,24444826,24462616,24897712,24968459,25444893,25621708,26375619,28963624,29352404,30696189,30710234,31305150,31892707,31970613,32115896,32329215,32442463
24081778,24191889,24354205,24277919,24445089,24462639,24898095,24972840,25445177,25622312,26377892,28972959,29396389,30696899,30712262,31306866,31893205,31975727,32118501,32330356,32444253
24082942,24193017,24354409,24278566,24445120,24463074,24898292,24980373,25448440,25623981,26382921,28974088,29455841,30705881,30713133,31310360,31896819,31976851,32131957,32331837,32445953
24083314,24193017,24354537,24279098,24445332,24463339,24901169,24987805,25448632,25626776,26411095,28974626,29515519,30708017,30715541,31312418,31898888,31978510,32137204,32332972,32460574
24087574,24193122,24356445,24279736,24445387,24463471,24901761,24988737,25451873,25631156,26419017,29001181,29517143,30709002,30716918,31315716,31902288,31979762,32137635,32334098,32460668
24088297,24193320,24357032,24279994,24445701,24463847,24902430,24989302,25452823,25634183,26425110,29019143,29528037,30710021,30721502,31321724,31903798,31981574,32144194,32335083,32463796
24091366,24193566,24357744,24280106,24446817,24464317,24904259,24991546,25454634,25637286,26464361,29035030,29545507,30714200,30728150,31326893,31904907,31982848,32152853,32336119,32464746
24091754,24193758,24358579,24281109,24446936,24464606,24905043,24992947,25455843,25640219,26465299,29046124,29546560,30720209,30733253,31327730,31905142,31982954,32156888,32343570,32469663
24092003,24194498,24359190,24282357,24448044,24464699,24905416,24993537,25456781,25648593,26492354,29046511,29590485,30723864,30733559,31333037,31911671,31984935,32163001,32343924,32469761
24092339,24194551,24359974,24283053,24448464,24464931,24910231,24994762,25457052,25648716,26500467,29058557,29617647,30730985,30738286,31334815,31918550,31985217,32163835,32354397,32470219
24092369,24194588,24360661,24283457,24448695,24464940,24913039,25002903,25459684,25649182,26502328,29060266,29658881,30732575,30738919,31335202,31925451,31986341,32165664,32354959,32471507
24092547,24195185,24361779,24283701,24448776,24465174,24919067,25002936,25460096,25650196,26526469,29066368,29683679,30734547,30741292,31339833,31926122,31986444,32170040,32355949,32479214
24092751,24195192,24362631,24284897,24449073,24466122,24919363,25005761,25462884,25651842,26570864,29104958,29692742,30734931,30742033,31342812,31926446,31987387,32171611,32358175,32480807
24093184,24195340,24364095,24285031,24449170,24466462,24921991,25007202,25463829,25660852,26599923,29110425,29697701,30735298,30742778,31352005,31927542,31990058,32173992,32361085,32481545
24093305,24195865,24364635,24285415,24449231,24468609,24927387,25010442,25464303,25664007,26611670,29112496,29730355,30735354,30753412,31356850,31927632,31990078,32180152,32367629,32482402
24093326,24196016,24364722,24285829,24449880,24468708,24928900,25016209,25464602,25678003,26612705,29124336,29739295,30735357,30761234,31357241,31927711,31991141,32191021,32368161,32482725
24094677,24196237,24364804,24286674,24450280,24468969,24932686,25016873,25465637,25678445,26615707,29130273,29741967,30737973,30768457,31357277,31928940,31997132,32192155,32374456,32487055
24095967,24196274,24365639,24287365,24450479,24469007,24943092,25020268,25465816,25679616,26623603,29143754,29750108,30738553,30770708,31358648,31932592,31999923,32192179,32376976,32487258
24097584,24196359,24366700,24289183,24450608,24469375,24950989,25023417,25466136,25681965,26625143,29150205,29778689,30738758,30771626,31364362,31937088,32001101,32197946,32382156,32498985
24098324,24196878,24366713,24290318,24451310,24469505,24954970,25030017,25466150,25682428,26628479,29150552,29784886,30740046,30774361,31365846,31937749,32001247,32198141,32385417,32519665
24098966,24197175,24367616,24290749,24451380,24470392,24959829,25032205,25466810,25683831,26646209,29153634,29789052,30741809,30774742,31368436,31940845,32005245,32198362,32385567,32520589
24099323,24197188,24368233,24293589,24451867,24470617,24962686,25033711,25466851,25690194,26648544,29161481,29793909,30743323,30774953,31377331,31950398,32006480,32200934,32386458,32520928
24100339,24197188,24369656,24294065,24451952,24471099,24966649,25034215,25470225,25699062,26661713,29166738,29794215,30746354,30788249,31378811,31952621,32012976,32204727,32388940,32521169
24100384,24197414,24369911,24294325,24452011,24471345,24969190,25035444,25470288,25701588,26662201,29167918,29806992,30748655,30791220,31387839,31954393,32013667,32205706,32392764,32523548
24100596,24198516,24370051,24294533,24452144,24471711,24974723,25036875,25470388,25703283,26676762,29173599,29810268,30749688,30793695,31408792,31959209,32016443,32206844,32396418,32530846
24101039,24198952,24370399,24296442,24452449,24472447,24982767,25045060,25471521,25716586,26679703,29183450,29818721,30750011,30794477,31424359,31960289,32019082,32210142,32399158,32531309
24101400,24199648,24370515,24296780,24453548,24472931,24983212,25046691,25471930,25722571,26680462,29190882,29827274,30750210,30804634,31424758,31960551,32019194,32211041,32401278,32540865
24102907,24199946,24370649,24297931,24453982,24473040,24983999,25046928,25472194,25727476,26682725,29191322,29838263,30753070,30813153,31426483,31960952,32023052,32212856,32404713,32543592
24104177,24200047,24370885,24299357,24454349,24474526,24985319,25047462,25473149,25740669,26685430,29195458,29841100,30755628,30817579,31428351,31961719,32024092,32216374,32404752,32543720
24104478,24200097,24370970,24301416,24454492,24475168,24996949,25048624,25477502,25744056,26691916,29198553,29843101,30759789,30819390,31430241,31963045,32024630,32217360,32404970,32544115
24104545,24200273,24371013,24303844,24454512,24476176,25002274,25051297,25478620,25750927,26694847,29206728,29851715,30760235,30823726,31433600,31963907,32029268,32217408,32409693,32545814
