0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
38878294,39084312,39651371,39335085,40145146,40181825,39821444,40360592,40257249,40367998,40255908,40561873,40701701,40603626,40760808,40882325,40871556,40925312,40952004,41107865,41346061
38879365,39086166,39651644,39335428,40145432,40183318,39826248,40362774,40257910,40368477,40256155,40561916,40701756,40604276,40761772,40882497,40871990,40925895,40952393,41112911,41346740
38880108,39088523,39653076,39339809,40145554,40185364,39828581,40364403,40258014,40369561,40256504,40562474,40703143,40607325,40763505,40882739,40872345,40927523,40952491,41113812,41350163
38883603,39098713,39660200,39340406,40146649,40185442,39829331,40365178,40258521,40369769,40257675,40562702,40703556,40607523,40765787,40883188,40872391,40927883,40955575,41114882,41350308
38887314,39100692,39661687,39341020,40147527,40185473,39830640,40365565,40258836,40371735,40258696,40565587,40704158,40611799,40766729,40885593,40872497,40929094,40955993,41116149,41351775
38888056,39101518,39661888,39342148,40147660,40188086,39831284,40367431,40260464,40371993,40261482,40566047,40704451,40613146,40766991,40886222,40872935,40929549,40956006,41118691,41354871
38889895,39112527,39663824,39345865,40148518,40188091,39835842,40368711,40261366,40372501,40265081,40567479,40705971,40616102,40767026,40887045,40875639,40929568,40956502,41119806,41355922
38892035,39117089,39664504,39346522,40148521,40189104,39836028,40368959,40263496,40373509,40265407,40567529,40706417,40617487,40767242,40889940,40876017,40930993,40957174,41120647,41356941
38892188,39124858,39665340,39347845,40148798,40189209,39836658,40369660,40264389,40373998,40267157,40567810,40708929,40617828,40767260,40889978,40877248,40931743,40957319,41120763,41359693
38895619,39124973,39666762,39352318,40149611,40189252,39838149,40369883,40266431,40374576,40268296,40568951,40709428,40618340,40769385,40890130,40877383,40932716,40957911,41121032,41359732
38899433,39126083,39667015,39353954,40150507,40189339,39840155,40369889,40267446,40375052,40280370,40569603,40710304,40621892,40770373,40891032,40877629,40933267,40958556,41124058,41360805
38900542,39133162,39668007,39355488,40152038,40189638,39841215,40370056,40269109,40375414,40280948,40569930,40711105,40622161,40772127,40891297,40878713,40934562,40958722,41125171,41361090
38903283,39134870,39668279,39356141,40152516,40189936,39842467,40370137,40270612,40375560,40280996,40570873,40712611,40622874,40773653,40891428,40879000,40935220,40959796,41126651,41361594
38904337,39138964,39672215,39357459,40152620,40190218,39842619,40370442,40272680,40376565,40282324,40571634,40713243,40623077,40774372,40891505,40880668,40936249,40960016,41128551,41362888
38905771,39140476,39673254,39357861,40154594,40190366,39843135,40371831,40273374,40377438,40282541,40571663,40713282,40623246,40776039,40893628,40882234,40939356,40960108,41131618,41363316
38905850,39141348,39679807,39357890,40156718,40190759,39843174,40372780,40274124,40378562,40282567,40571856,40713570,40623658,40776422,40894866,40884956,40940576,40960877,41131816,41363906
38907821,39147173,39680601,39359535,40157386,40191100,39844546,40374072,40274649,40378606,40282629,40573739,40714175,40623718,40776837,40895274,40885698,40941392,40961651,41131960,41366653
38910458,39150514,39683914,39360339,40157412,40191259,39847998,40374471,40274701,40379717,40283903,40573948,40715522,40625095,40777453,40896232,40886239,40943277,40964182,41132483,41366704
38911003,39154859,39685913,39365147,40158228,40191426,39848171,40375028,40275281,40381353,40285607,40576704,40716626,40625468,40777860,40896885,40886330,40945136,40964685,41133111,41368614
38911098,39157059,39687069,39365965,40159414,40192681,39849752,40377526,40275921,40385218,40286333,40576748,40718684,40626395,40777885,40897205,40886774,40945951,40964905,41136242,41369699
38913937,39157995,39691719,39366541,40159451,40193845,39849784,40378944,40276293,40386513,40286681,40580481,40720915,40629100,40779147,40897957,40887141,40947801,40965467,41141133,41370612
38914784,39158174,39694750,39366957,40159849,40194627,39856996,40379342,40277260,40389716,40289216,40581078,40722301,40629556,40779263,40898197,40887753,40948279,40967193,41143584,41371336
38917085,39159550,39698840,39367247,40161629,40195513,39857122,40379969,40277915,40391598,40290242,40581793,40722471,40629698,40782836,40898209,40888392,40948832,40968082,41145503,41372328
38918480,39160682,39700977,39367899,40162628,40196496,39860111,40380870,40278490,40392021,40291600,40582136,40722630,40631096,40783610,40898720,40888953,40951158,40968830,41146262,41372653
38925165,39161269,39703348,39369445,40162784,40196637,39860661,40381047,40278859,40393941,40291811,40582278,40724580,40631341,40783800,40901048,40889191,40951642,40969222,41146350,41376164
38928861,39162200,39705528,39369660,40162988,40199754,39866269,40381651,40279074,40394271,40292724,40583959,40725177,40631849,40784118,40901127,40889462,40952893,40970418,41151616,41377171
38930775,39162990,39706164,39370571,40165909,40200324,39867497,40382146,40280928,40394857,40293453,40585499,40725630,40634595,40784237,40902116,40891941,40953213,40970657,41152942,41378836
38931579,39163772,39707336,39371143,40166478,40200554,39868015,40382528,40281069,40396311,40294089,40585553,40726089,40637721,40784546,40902788,40892136,40953369,40970989,41152958,41379462
38941871,39169398,39707903,39374593,40167349,40200887,39869191,40383448,40281542,40396548,40294529,40586221,40726684,40638064,40786103,40903542,40893090,40954220,40971261,41153069,41382008
38945813,39172570,39708672,39374754,40168411,40201834,39870870,40383734,40282422,40397399,40294772,40586511,40727236,40639823,40786535,40904547,40893138,40955335,40972341,41154176,41382495
38947021,39179446,39709491,39376695,40168717,40202735,39871634,40384359,40283024,40397831,40294978,40588390,40727628,40640974,40786858,40905794,40894466,40955421,40972946,41156050,41383487
38948114,39187215,39710208,39378457,40168844,40202936,39876997,40384788,40283522,40398397,40298120,40589783,40728600,40641554,40787103,40906508,40895921,40957517,40973182,41159779,41384016
38950326,39189872,39714487,39378660,40169362,40204097,39877334,40385810,40286418,40399521,40300540,40589831,40729071,40644519,40787264,40908915,40896816,40957903,40973386,41163578,41389973
38951841,39192143,39716453,39379030,40172440,40204193,39880006,40386056,40286714,40399786,40301291,40591199,40729547,40646376,40787329,40908930,40897608,40959460,40975110,41163923,41390141
38956412,39192485,39718474,39379347,40172754,40208207,39880452,40386630,40286751,40400538,40302032,40593654,40730836,40646651,40787863,40908969,40901076,40959472,40976638,41164422,41391554
38957336,39192714,39718952,39380035,40173095,40208946,39882466,40386840,40287456,40403261,40302068,40593698,40731139,40647458,40789116,40909864,40901976,40961149,40977056,41168640,41392464
38959515,39195922,39720889,39380213,40173180,40209950,39883129,40386903,40287818,40403644,40302592,40594556,40731238,40649068,40789599,40909923,40902199,40962113,40977269,41169243,41393780
38960812,39199120,39721073,39381142,40173367,40211463,39884825,40387707,40290339,40403888,40302764,40595116,40731879,40650221,40791459,40910401,40903426,40962913,40977652,41169418,41393928
38961459,39199188,39722855,39382766,40174012,40212174,39888571,40387773,40293088,40404102,40302962,40596640,40732707,40650226,40794322,40910483,40905332,40962993,40978631,41169938,41394024
38967796,39205141,39725432,39385593,40174106,40215676,39888583,40388092,40293155,40404224,40303586,40597434,40732761,40651021,40794786,40911341,40905529,40963378,40981985,41169972,41396878
38968029,39208285,39727551,39386573,40174783,40216207,39888612,40388487,40294867,40404356,40308586,40598784,40732936,40652000,40795918,40911560,40905585,40964365,40982013,41170612,41396913
38968158,39211538,39727986,39387816,40175384,40216572,39889189,40389031,40294949,40405733,40309044,40600429,40733241,40652206,40799326,40912238,40905656,40966052,40984477,41170957,41397631
38972948,39211975,39728219,39389130,40176428,40216654,39893353,40389077,40294989,40406483,40309704,40600681,40733671,40652426,40799705,40913790,40905968,40967360,40984603,41171259,41398441
38973426,39214086,39729452,39390124,40177761,40216933,39894996,40390830,40295435,40406526,40311919,40600928,40734009,40652759,40801046,40916490,40908681,40968821,40985333,41171635,41399371
38973985,39223888,39730235,39390670,40178570,40217254,39898907,40391178,40296364,40406656,40312053,40602081,40734970,40653318,40801270,40916635,40908765,40969874,40985491,41173796,41399909
38975229,39225192,39733925,39392037,40180213,40217853,39899304,40391641,40296861,40406694,40314274,40602576,40735123,40655240,40802809,40916723,40908839,40971198,40986430,41174388,41403396
38975785,39239717,39735898,39392335,40180527,40218652,39901869,40392948,40297099,40406865,40315322,40603543,40736853,40656035,40803952,40918493,40909440,40977396,40986646,41176142,41403651
38976436,39240671,39736915,39393200,40180999,40220847,39902022,40392953,40297770,40408808,40315824,40603911,40737709,40656956,40805494,40918517,40910074,40978368,40987716,41184768,41405487
38978745,39241560,39739333,39395758,40181844,40221121,39902087,40393264,40297938,40409094,40319375,40604394,40738176,40657288,40807662,40920237,40911020,40978927,40988110,41186448,41406325
38980910,39242606,39739596,39396249,40182278,40221434,39903711,40395338,40298918,40409406,40320856,40605446,40738259,40658738,40808180,40920367,40911045,40979439,40988180,41186640,41407441
38981857,39243449,39741649,39396554,40182325,40221928,39903730,40395768,40299257,40409700,40323681,40605663,40738590,40659971,40810501,40921746,40911200,40980125,40988564,41186935,41407571
38982248,39244779,39742339,39398846,40183264,40222245,39906835,40395893,40299740,40412714,40324337,40606038,40738647,40662337,40810860,40922185,40912358,40982027,40988576,41187856,41407731
38982425,39246756,39742424,39401509,40184100,40223622,39909199,40398406,40300892,40413327,40324954,40609168,40738884,40662518,40813284,40922588,40913871,40982304,40989137,41188890,41407801
38983638,39247817,39743343,39402264,40186134,40224105,39909349,40398488,40301628,40414483,40325314,40609921,40739739,40662543,40813863,40923351,40914654,40983007,40989472,41190496,41410343
38985521,39249210,39747959,39402319,40188957,40224665,39910192,40398517,40302197,40415580,40325410,40610994,40739891,40664338,40814546,40923752,40915940,40983594,40989937,41190756,41412283
38989528,39257137,39748626,39403778,40190161,40224667,39910328,40399016,40302269,40415728,40326136,40611612,40740814,40664426,40815368,40925001,40916286,40984510,40989950,41191764,41412936
38992468,39264485,39749737,39403879,40191760,40225217,39910814,40400400,40305607,40416891,40326263,40612452,40742196,40666490,40815990,40925117,40918167,40985514,40990188,41193795,41413298
38995775,39268875,39753264,39405058,40191902,40225373,39911471,40400450,40306797,40417407,40326423,40612545,40744994,40666663,40816706,40927746,40918514,40986340,40991111,41194779,41416216
38996923,39269710,39755489,39405103,40191979,40226387,39914201,40400533,40307180,40420153,40327276,40613070,40745451,40666736,40817378,40927927,40919145,40986781,40993067,41195554,41416671
38997685,39270310,39758080,39405634,40192119,40226400,39914635,40403207,40307786,40420680,40327279,40613558,40745863,40667611,40817415,40928084,40920176,40987783,40994917,41196570,41418734
39007621,39273447,39758133,39405729,40192601,40226655,39919436,40404189,40308618,40421122,40329643,40613588,40746141,40670181,40818857,40928118,40920532,40988597,40997026,41196764,41419184
39010533,39278455,39758516,39406065,40194309,40226776,39919528,40405101,40310074,40421202,40329915,40613649,40746495,40672753,40819256,40929076,40921309,40990884,40997491,41196839,41425411
39016033,39296170,39758730,39410045,40194700,40228118,39920666,40405674,40310688,40421559,40330138,40614377,40746848,40674699,40819892,40929219,40921328,40992797,41001248,41198727,41427299
39016725,39299972,39762099,39411029,40196106,40231774,39920944,40405794,40311401,40421914,40330904,40614436,40747736,40674852,40822373,40930495,40921866,40993418,41003382,41199039,41432014
39017301,39304569,39762148,39412086,40197917,40232009,39921426,40406231,40311757,40422917,40334096,40615044,40747844,40674958,40822598,40931411,40921921,40994869,41004057,41200124,41432083
39020550,39305383,39765636,39412567,40198301,40232256,39921924,40406669,40312698,40425946,40334294,40615774,40750055,40674982,40825667,40931755,40922442,40994935,41004565,41200706,41433165
39020757,39306577,39769559,39413673,40200214,40233824,39923252,40407381,40314139,40426554,40337916,40617151,40751061,40675897,40826408,40932362,40925350,40995745,41005015,41201149,41434095
39020781,39311255,39769664,39414166,40200332,40234908,39924439,40409880,40315061,40426720,40339426,40617541,40751151,40676926,40828548,40932616,40927628,40996304,41006022,41201215,41437883
39022312,39316007,39773034,39418597,40201319,40235489,39925291,40410488,40315156,40427096,40340094,40619885,40754527,40679262,40830986,40935005,40928680,40997081,41006566,41202496,41438817
39023251,39316753,39775311,39421198,40202131,40237573,39925441,40410546,40317736,40428990,40340600,40620692,40755507,40680020,40831026,40936138,40928862,40998763,41007009,41202799,41440183
39023554,39319813,39775442,39423456,40205803,40238208,39926074,40411473,40319784,40430111,40341781,40620709,40756536,40680935,40831791,40937711,40929656,41000170,41009243,41203031,41442166
39024386,39321997,39776519,39424404,40205956,40239838,39926707,40411632,40320782,40430735,40342988,40623604,40756736,40682520,40831823,40938208,40931332,41001583,41010207,41204773,41442743
39024438,39322152,39776894,39424599,40206279,40240970,39926806,40411891,40321591,40432215,40343205,40624989,40758871,40683441,40832048,40938620,40931338,41001712,41010312,41206198,41451271
39028305,39323436,39777223,39427893,40206291,40241930,39928429,40412682,40322528,40432504,40345837,40625594,40759437,40684635,40832774,40940413,40931437,41002658,41012104,41206837,41452721
39032675,39330067,39779105,39430411,40206519,40242031,39928532,40412791,40323419,40435902,40346470,40625634,40761539,40684696,40834821,40940540,40932450,41003259,41012559,41208527,41452946
39032727,39333242,39779731,39430986,40207317,40242745,39928757,40413940,40323807,40436873,40347275,40625794,40761612,40685883,40835215,40940764,40933236,41006071,41013366,41208601,41456063
39037368,39334657,39782183,39431065,40208861,40243251,39930617,40414077,40324666,40437060,40348240,40628466,40761766,40686435,40837687,40941652,40934015,41007167,41013425,41208770,41457387
39037536,39336640,39785512,39432047,40209677,40244285,39930774,40416094,40325081,40437768,40348551,40629839,40762064,40687131,40837989,40942297,40934451,41009304,41014042,41212028,41459377
39037656,39338488,39788359,39438732,40209957,40244424,39931887,40416843,40325286,40438094,40350146,40630608,40762160,40688643,40841883,40942605,40939738,41009328,41016430,41212846,41459617
39039673,39344005,39788608,39440606,40210190,40244538,39933129,40417901,40325417,40440116,40350265,40630720,40762483,40689001,40843730,40942822,40940439,41009618,41019567,41212976,41461507
39040126,39346402,39789051,39441244,40211334,40245610,39933747,40418306,40325797,40440499,40351939,40632542,40765560,40689051,40844486,40944867,40940758,41010045,41020028,41213244,41466638
39040294,39360816,39793334,39442115,40211380,40245783,39934363,40419030,40327541,40440750,40352257,40634361,40767879,40693723,40845108,40946535,40940851,41010877,41021477,41213683,41467502
39043649,39361534,39793838,39442945,40211941,40246046,39935066,40419686,40329741,40440958,40355926,40635711,40767953,40694294,40846847,40947610,40941173,41012974,41023082,41215651,41471505
39044930,39362747,39798085,39444411,40212611,40246069,39935327,40419936,40331323,40441017,40358311,40638839,40768934,40694638,40847026,40948408,40941779,41014353,41023266,41215686,41474080
39045410,39363679,39798663,39446905,40216084,40247833,39938145,40421192,40332288,40441420,40358511,40638956,40769367,40695251,40847318,40948468,40941909,41016478,41023562,41215985,41474859
39046078,39363810,39798708,39449184,40216408,40247897,39939774,40421351,40332675,40441502,40358822,40639357,40770783,40695742,40847709,40949990,40944898,41016983,41023848,41218907,41476516
39049393,39363971,39799732,39449302,40217725,40247906,39941556,40421522,40332875,40441762,40360602,40641032,40771171,40697994,40848747,40950117,40947717,41017214,41025965,41220053,41483344
39051068,39364668,39800882,39450242,40218245,40247968,39942404,40423068,40333771,40442488,40363098,40641416,40772494,40698144,40849845,40950121,40948687,41017522,41026499,41220210,41483816
39051584,39365021,39801593,39451228,40219923,40248178,39942483,40424958,40334174,40443099,40363602,40641780,40774354,40698179,40850120,40950151,40949319,41019722,41027905,41222065,41485253
39055178,39369026,39805983,39452371,40220910,40248315,39942507,40425168,40335570,40443487,40365365,40642870,40774807,40698823,40850337,40952966,40951809,41020174,41028143,41223609,41486542
39056035,39370366,39806382,39452419,40221304,40248435,39943485,40425333,40339765,40444013,40367093,40643073,40775180,40699311,40852291,40953659,40952156,41021600,41029167,41224214,41489064
39059017,39370981,39808028,39454216,40221356,40248641,39950670,40427104,40340891,40444526,40367094,40646735,40775970,40701340,40852849,40954163,40952228,41022220,41031198,41224245,41490866
39059081,39373460,39809788,39458194,40222041,40249044,39951953,40427143,40340971,40444874,40367351,40647390,40776063,40703460,40853168,40957420,40953140,41022253,41031320,41227098,41492249
39059280,39374107,39809887,39458916,40222089,40249080,39952594,40427151,40341006,40445359,40367954,40647606,40776172,40703730,40853298,40957864,40953259,41022952,41031529,41230024,41492848
39059602,39378487,39810190,39459713,40223854,40249343,39953506,40427543,40341176,40446183,40368153,40649302,40776272,40704248,40855006,40957939,40955619,41023120,41032263,41230745,41494495
39059916,39380625,39813088,39462502,40224198,40250611,39954285,40427551,40341660,40448661,40368708,40650016,40776756,40707171,40855141,40961169,40956743,41023680,41033581,41232777,41494544
39060074,39382150,39814063,39462691,40224566,40250711,39954352,40428833,40341880,40448814,40371019,40651483,40779070,40707695,40855269,40962203,40957059,41023707,41035385,41237415,41495397
39061016,39384087,39814077,39465239,40225037,40250895,39956701,40430904,40341945,40449206,40373317,40651564,40779276,40708433,40855337,40962302,40957916,41024282,41035499,41239032,41498516
39061939,39388233,39815865,39465817,40226906,40250985,39958476,40432346,40342621,40449284,40373511,40652041,40779715,40708475,40857045,40963513,40958091,41024736,41035927,41239833,41499669
39062671,39388833,39817239,39466131,40227769,40251972,39958824,40432743,40343634,40449290,40373897,40652548,40779738,40708891,40857208,40964147,40958232,41027933,41039385,41240226,41501088
39063542,39390003,39820154,39468035,40227865,40252104,39959289,40433746,40344246,40451429,40376146,40654471,40780237,40708987,40857681,40964301,40958559,41028421,41039707,41240898,41501451
39065166,39391606,39822399,39468162,40228348,40252573,39959541,40434324,40345054,40451716,40376189,40654564,40780705,40713014,40858545,40964947,40959906,41028986,41040282,41242228,41503445
39065522,39392844,39822451,39468446,40231078,40252662,39960467,40434747,40348201,40452233,40379299,40657497,40780918,40713332,40859975,40965436,40963046,41029173,41041516,41243521,41505526
39067264,39400795,39822577,39470848,40231409,40252900,39960719,40435059,40348496,40452812,40379406,40658095,40781890,40715434,40860050,40965554,40963378,41030819,41041592,41245148,41509698
39068442,39401591,39822922,39472060,40231425,40254051,39961259,40435904,40348513,40453304,40379874,40658476,40782893,40716486,40860119,40965832,40963765,41032487,41045239,41246055,41510486
39071680,39405794,39823084,39472794,40232370,40255242,39965781,40437697,40349629,40453378,40382050,40659585,40784718,40717545,40860213,40966253,40963856,41032620,41047052,41246730,41511123
39074771,39413131,39823612,39473555,40234250,40256512,39968074,40439261,40350449,40453691,40382521,40662563,40784925,40717693,40860762,40966520,40963913,41034018,41047419,41249414,41514829
39075262,39413888,39824374,39473587,40235849,40256704,39970143,40439536,40351381,40454246,40382585,40663922,40785468,40717821,40861595,40966741,40965508,41036142,41048111,41252462,41515140
39076984,39416761,39825133,39476318,40235944,40257930,39970808,40439876,40352136,40455109,40383777,40664876,40786453,40719416,40861655,40966742,40967632,41037584,41049848,41259274,41519816
39078308,39421057,39825908,39476330,40237957,40258002,39971156,40439877,40353389,40456016,40386023,40665514,40786916,40719752,40862297,40967888,40969310,41041053,41050436,41261128,41521205
39079163,39421119,39826369,39478225,40239495,40258018,39971333,40440400,40353923,40456806,40386561,40665600,40789868,40720632,40863448,40968731,40970072,41041370,41052768,41262477,41524720
39081427,39422768,39827572,39478463,40239939,40258441,39971398,40442355,40354283,40457000,40389227,40666653,40790475,40721086,40863451,40969137,40970598,41041593,41053095,41262911,41526824
39083492,39432573,39828634,39480328,40240090,40259314,39972350,40443046,40355778,40458588,40392154,40667378,40791133,40721238,40866763,40970977,40972379,41043266,41053818,41264402,41527723
39084074,39435255,39830733,39484716,40240149,40259842,39972930,40443243,40355969,40458655,40395223,40667901,40791154,40721408,40867334,40971678,40973135,41044405,41054103,41266460,41527916
39086031,39436937,39831555,39484757,40240419,40262169,39974343,40443715,40356028,40459057,40395491,40676653,40792031,40722145,40867654,40973573,40974218,41045486,41054113,41266485,41529706
39086431,39437707,39832271,39485416,40242884,40263399,39975012,40444572,40356388,40459359,40395888,40677036,40792732,40722151,40867689,40973594,40976163,41047480,41054238,41269087,41530203
39093212,39440173,39832478,39489934,40243327,40264291,39975217,40444608,40357190,40459892,40396332,40677682,40794157,40722659,40867791,40974772,40979553,41048729,41056045,41270175,41532579
39093671,39442170,39832589,39490286,40243881,40264464,39975499,40445238,40359459,40460438,40396399,40679274,40794338,40723781,40868106,40974893,40979913,41049387,41056251,41270931,41533330
39093958,39446915,39832810,39490387,40243883,40265416,39975666,40445493,40362080,40461396,40396537,40680939,40795813,40723881,40868754,40978814,40980875,41050568,41056517,41272687,41538178
39095785,39447597,39836050,39491411,40246157,40269561,39976616,40446876,40363079,40463266,40398191,40681373,40795994,40724398,40869271,40980386,40980961,41050870,41057641,41275499,41540079
39096072,39450320,39836637,39492077,40248992,40270803,39978784,40447017,40364032,40463969,40399470,40681794,40796345,40724689,40869764,40981703,40982243,41051700,41057728,41277628,41542659
39096273,39454990,39837557,39492178,40249286,40271561,39979167,40447559,40364102,40465495,40402901,40682374,40796424,40726682,40870062,40983425,40983942,41052654,41061415,41278043,41544993
39100955,39458150,39839944,39493487,40249597,40272184,39981503,40447861,40364424,40469791,40402994,40682399,40796583,40726744,40871565,40984768,40984126,41053318,41065031,41278754,41545909
39101567,39459120,39841350,39493949,40250056,40273025,39982153,40448745,40365137,40470104,40404146,40687431,40797006,40728476,40873716,40986660,40984362,41053548,41067858,41283138,41549564
39102112,39460134,39841371,39494986,40250221,40273135,39983053,40449253,40366463,40470656,40406659,40687439,40797285,40729892,40875632,40986767,40987912,41054026,41068275,41283149,41550810
39102208,39460658,39841538,39497221,40250944,40276377,39983409,40449518,40367444,40473067,40407542,40688175,40798882,40730297,40876450,40991028,40989144,41056468,41069578,41284241,41552128
39105547,39461977,39841621,39498709,40253593,40276406,39983569,40450520,40369015,40473301,40411505,40688315,40798893,40731646,40878231,40994111,40989293,41056626,41070129,41285110,41556878
39105608,39462713,39841665,39502559,40254137,40277168,39984191,40450876,40369612,40473463,40413706,40688532,40799232,40732607,40880951,40997507,40989903,41056789,41073210,41288981,41557865
39107606,39462743,39842706,39502709,40255102,40277819,39984900,40451026,40371287,40473722,40414437,40689057,40799520,40733078,40881048,40998258,40990710,41060724,41073697,41290268,41558464
39107662,39464592,39843428,39504355,40255249,40277921,39986113,40451109,40372724,40474516,40418806,40689735,40799921,40733424,40881478,40998267,40991194,41061038,41073903,41291648,41559375
39108826,39473158,39844410,39505350,40256952,40284551,39986546,40451491,40372770,40475509,40419376,40690598,40801868,40733795,40881951,40998891,40991268,41061334,41077906,41296045,41565196
39109210,39473862,39847801,39505603,40258282,40284721,39987136,40451649,40373508,40476333,40420799,40691546,40801998,40734443,40884169,40999098,40991890,41061477,41079309,41299421,41565290
39112394,39476347,39848569,39508091,40260024,40285040,39987274,40451975,40374002,40476793,40421087,40691662,40802149,40734776,40884765,40999276,40992643,41063241,41080843,41300814,41571848
39114727,39477989,39849920,39509273,40262361,40285785,39988309,40452016,40375071,40477191,40421221,40691788,40802479,40735563,40885238,41003121,40993753,41064212,41084465,41301262,41573032
39115181,39482268,39850427,39509525,40263172,40286398,39989371,40452460,40377561,40478266,40422446,40691800,40802712,40735657,40885518,41004077,40994442,41065178,41088175,41304970,41576674
39118373,39486189,39851559,39509832,40263459,40287926,39989982,40454181,40377758,40478649,40422801,40692616,40804489,40737051,40886427,41005966,40996030,41065587,41093826,41305128,41576939
39119100,39486810,39852856,39510209,40263834,40288153,39990365,40455031,40377940,40480049,40422959,40693258,40804628,40737271,40887617,41008226,40996317,41067162,41093929,41305128,41577009
39120447,39486932,39853469,39511000,40264644,40288394,39991632,40455973,40378336,40480190,40423681,40693343,40805130,40738071,40887653,41010227,40999486,41067366,41094441,41305299,41577409
39122152,39492537,39854235,39512109,40264888,40290988,39993420,40456351,40378434,40480408,40424229,40693470,40805334,40738470,40889033,41011217,40999607,41075254,41096909,41308876,41579238
39122192,39492759,39855347,39513206,40266376,40291536,39994661,40456479,40379759,40480774,40427381,40693505,40807808,40739583,40889688,41012822,41000872,41077303,41097218,41311578,41580132
39122247,39509027,39855489,39516187,40267332,40291939,39997687,40457028,40383132,40481674,40428773,40693710,40808281,40740445,40889697,41013819,41001613,41083531,41097601,41313356,41581531
39123234,39510532,39856919,39518210,40267707,40292173,39998213,40457623,40387149,40481810,40431608,40694010,40808910,40740904,40891337,41016489,41002330,41083973,41099157,41313481,41583300
39123253,39510744,39856995,39522495,40268606,40293025,39998636,40458599,40387559,40481943,40435403,40695114,40811061,40741040,40891362,41017101,41003803,41084724,41100519,41314381,41584970
39126726,39512702,39857010,39522957,40269057,40293680,39998905,40459216,40388013,40483358,40436416,40695181,40812857,40741349,40891483,41018328,41003923,41087423,41101043,41315658,41585615
39126894,39515127,39858237,39524731,40273290,40295507,39999921,40459701,40388699,40484168,40440319,40695807,40814050,40742238,40891538,41018936,41006232,41088294,41105916,41318087,41586990
39127362,39517140,39858412,39525801,40273445,40296122,40000747,40460782,40392301,40484376,40440462,40696522,40814886,40744058,40891676,41020165,41007398,41088471,41107109,41319523,41589824
39127833,39520734,39858721,39525908,40273514,40296210,40000836,40464613,40392439,40484691,40440651,40697384,40817182,40744306,40893068,41020544,41007561,41089083,41107669,41322189,41590780
39128005,39523882,39859455,39527224,40273831,40296776,40000862,40464705,40393826,40484983,40442338,40697529,40817796,40744612,40893337,41021025,41009508,41090582,41108910,41323215,41591799
39128627,39526821,39859858,39529307,40274280,40297405,40001106,40465508,40395211,40486383,40442407,40698199,40817923,40745469,40894539,41021239,41011498,41090994,41109396,41327188,41593141
39129870,39532245,39860039,39529363,40275469,40299616,40001247,40465867,40395768,40486644,40443919,40698201,40819276,40747010,40897598,41023139,41014280,41094055,41110782,41329270,41598025
39131852,39538249,39864698,39532944,40276098,40299906,40001618,40466974,40396053,40486985,40443966,40698717,40819475,40748141,40898574,41024221,41014583,41096843,41111246,41329999,41600646
39132345,39543901,39867330,39534166,40276265,40300059,40004152,40468392,40396123,40487067,40444741,40701095,40821127,40750036,40900694,41025414,41015815,41097775,41112383,41332389,41605745
39132692,39555579,39867973,39544277,40277609,40300398,40007767,40468456,40397015,40487109,40446118,40702819,40821799,40750142,40902807,41030965,41017999,41098004,41114054,41333261,41606228
39134026,39557431,39868370,39544806,40277756,40300807,40008104,40468586,40399189,40487797,40446306,40704530,40823292,40751236,40903410,41031712,41018232,41099698,41114084,41333747,41607042
39137332,39558390,39869221,39548271,40278298,40301567,40008643,40468613,40399206,40489756,40446753,40704782,40823659,40752247,40903472,41032568,41020685,41104012,41117336,41333854,41608157
39138044,39563675,39870538,39557659,40279254,40302145,40009394,40468754,40400318,40490008,40446811,40705811,40823828,40752436,40903740,41034071,41022309,41104079,41118469,41335342,41610039
39138073,39567043,39870915,39559103,40279418,40304240,40009600,40468908,40400431,40493306,40447588,40707583,40824733,40753427,40904231,41034593,41023651,41105832,41121297,41338775,41611023
39139116,39570551,39871062,39560928,40279826,40305821,40012003,40469794,40402381,40497360,40448962,40707966,40825004,40753447,40905348,41037068,41023701,41106576,41121323,41339468,41611787
39139429,39577760,39875097,39561461,40282104,40305966,40013701,40471172,40402720,40497755,40449338,40709078,40825207,40754372,40905625,41037175,41024031,41106845,41121883,41343223,41615234
39139662,39579727,39875462,39563088,40282398,40305998,40014133,40472621,40404102,40498865,40449397,40709220,40825484,40754750,40905860,41037386,41024168,41106912,41123325,41343655,41615362
39139705,39580144,39876081,39564047,40284204,40306089,40014926,40473949,40404135,40500031,40449641,40711075,40825784,40754947,40905882,41039414,41024449,41106971,41124836,41345953,41616509
39140886,39580724,39876643,39564341,40285891,40307134,40015539,40474142,40404312,40501033,40450019,40711212,40828737,40756651,40906221,41041666,41025909,41107487,41125645,41346883,41617650
39141611,39585933,39878234,39565055,40287053,40307146,40015627,40474212,40404884,40501426,40450948,40711406,40829151,40758228,40907781,41042525,41025954,41108408,41127875,41347942,41618221
39142111,39587692,39878546,39568832,40287094,40307684,40017081,40474911,40405728,40502170,40452915,40711693,40829153,40758911,40908708,41042969,41027967,41109924,41128044,41348041,41619815
39142879,39587717,39880460,39573996,40287510,40308031,40019036,40475219,40407138,40503216,40454780,40713259,40833596,40759704,40909360,41043991,41028677,41111196,41128490,41348493,41627359
