0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
17318923,17413976,17510902,17943724,17570578,17539268,17248607,17121538,16626636,16200979,16488267,16537319,16179872,16348879,16302405,16160217,16238446,16061425,16008220,16158069,16167769
17319333,17414483,17513955,17943884,17572391,17550060,17257713,17148569,16628783,16201220,16490802,16538887,16180028,16351257,16305020,16167444,16239814,16062255,16008564,16162080,16167907
17320434,17414967,17515331,17946812,17575545,17562268,17263130,17156070,16629073,16201862,16491962,16540439,16184019,16355839,16305160,16170430,16239844,16062384,16008714,16166186,16167932
17320689,17416702,17515409,17948146,17578606,17564165,17266872,17179800,16629099,16209064,16492179,16542591,16184458,16361372,16305273,16170986,16241678,16063184,16008815,16167458,16168402
17320700,17416770,17521525,17951142,17578770,17564176,17274492,17189988,16641056,16215206,16493763,16543672,16186724,16371954,16306228,16174928,16241691,16074076,16011138,16168676,16169603
17321862,17417555,17523250,17951595,17579110,17572056,17282277,17195900,16641697,16215648,16499177,16545478,16187294,16374805,16306836,16175257,16243152,16074765,16011637,16170430,16178326
17322065,17417834,17523975,17952836,17585621,17574892,17286062,17197156,16645217,16220394,16500480,16548936,16187343,16382752,16309646,16183297,16244732,16076070,16013618,16171452,16180373
17323163,17418499,17526030,17953032,17591927,17577894,17299238,17200813,16659100,16224605,16506341,16550207,16193829,16385669,16310413,16183640,16244914,16078739,16014162,16174718,16181466
17324523,17424822,17526065,17953918,17592319,17579217,17306588,17211724,16665013,16225559,16506417,16550620,16197237,16391653,16310456,16187712,16245125,16080295,16014912,16175352,16187452
17326541,17425463,17527681,17953977,17593432,17581054,17306794,17221109,16668596,16233932,16506686,16550816,16198863,16394534,16312698,16198063,16247846,16083448,16017706,16177396,16192158
17327806,17428593,17529166,17954515,17595161,17583558,17321501,17223687,16673041,16235029,16508314,16555999,16199159,16401680,16312789,16200826,16250962,16086412,16019768,16177716,16193117
17327899,17428927,17529320,17955395,17595475,17595654,17331028,17227315,16674262,16237235,16509882,16556571,16204596,16404741,16316355,16207367,16251762,16086742,16022475,16180425,16194272
17328030,17429705,17530478,17956529,17598943,17597502,17337929,17229362,16675640,16237285,16513310,16557243,16208047,16410989,16316795,16208102,16258264,16086855,16025998,16183071,16196323
17328202,17430101,17534794,17957595,17607186,17598892,17339778,17239107,16677927,16239077,16514371,16557717,16214274,16415770,16317985,16208211,16259785,16087569,16029586,16183123,16205527
17328878,17430408,17538899,17958879,17610215,17602308,17345213,17246621,16682785,16255166,16516072,16558506,16214994,16420505,16319130,16210441,16260452,16088107,16030172,16187152,16210579
17329366,17431710,17539427,17960002,17623625,17603040,17348823,17252769,16683964,16260609,16521654,16560446,16215087,16421857,16321190,16216641,16262016,16089407,16032896,16188332,16211926
17329737,17434589,17542359,17960128,17644891,17611228,17367381,17268775,16684325,16262129,16527253,16561822,16219220,16429630,16322788,16220989,16264591,16090086,16037663,16197289,16214029
17330025,17436162,17543865,17961175,17649545,17614781,17367808,17275092,16687074,16268378,16532924,16562677,16219347,16431873,16325329,16225638,16265500,16092887,16039173,16197893,16215877
17330038,17439475,17545504,17961480,17653905,17620095,17369720,17280352,16689518,16271125,16533292,16563652,16220532,16432205,16326285,16233337,16265612,16093020,16040889,16199542,16218541
17330219,17441530,17547681,17965349,17668755,17620135,17374108,17280409,16693947,16275961,16535765,16564465,16222247,16432645,16330120,16234965,16267091,16101159,16041997,16199822,16219616
17330526,17441704,17548604,17965844,17673820,17621288,17383141,17280477,16703582,16276196,16539433,16565472,16223699,16433005,16331992,16236318,16269892,16102071,16043617,16200080,16221753
17331194,17441998,17548641,17966838,17674335,17626435,17389897,17298025,16725576,16282271,16539788,16567124,16229044,16434068,16339281,16237303,16270659,16102197,16047401,16201154,16224146
17331260,17442132,17549673,17967064,17680392,17629051,17397357,17306105,16727030,16283051,16541216,16567317,16229237,16434672,16340366,16257291,16271232,16104125,16050317,16203300,16228052
17331644,17443586,17551829,17969539,17697090,17639330,17398169,17324575,16732420,16284786,16541444,16568626,16231223,16441304,16343325,16260570,16274059,16106625,16050369,16205401,16231219
17331745,17444661,17553729,17970264,17699670,17646002,17403854,17330558,16733597,16286775,16543223,16568656,16232971,16441593,16343754,16261967,16275232,16106952,16056351,16208394,16231466
17333125,17446145,17553777,17971115,17705466,17651864,17404652,17335245,16733714,16287439,16544612,16568930,16234894,16443350,16344348,16261986,16275748,16107101,16058410,16209744,16235235
17334694,17447189,17555808,17971832,17705509,17652898,17409894,17338980,16735703,16291419,16545122,16569614,16234971,16444809,16345373,16263940,16280717,16111101,16058609,16212793,16235376
17335136,17447310,17555970,17972107,17709478,17656900,17412300,17344222,16741118,16296085,16547154,16570741,16235286,16447308,16348017,16268325,16281114,16112878,16059426,16226528,16235803
17335850,17448129,17557924,17972763,17709757,17658242,17423183,17350938,16749323,16296356,16549679,16571310,16236262,16447716,16348180,16269979,16283137,16113965,16059464,16227129,16235946
17337209,17448655,17558842,17973355,17717460,17658632,17425258,17351784,16754921,16304785,16550076,16572616,16237865,16450083,16349270,16270253,16283525,16117691,16061539,16232419,16237103
17338428,17449056,17559772,17974469,17720784,17660927,17434894,17351944,16758561,16313915,16550313,16572851,16239116,16453249,16350630,16272246,16285188,16117950,16062823,16235834,16247169
17338660,17451659,17560836,17975343,17722421,17666490,17438222,17355464,16760308,16323976,16556625,16576604,16239704,16453527,16351343,16273434,16286332,16118475,16068160,16236347,16249876
17339613,17457059,17561417,17976180,17723000,17674762,17444851,17359373,16766683,16324322,16558527,16579315,16241204,16454513,16356419,16278836,16286774,16127293,16072398,16239336,16252675
17339787,17458218,17567803,17976788,17727668,17681380,17446806,17375834,16767235,16327438,16558916,16581001,16241291,16455168,16357899,16284196,16288885,16128663,16073201,16245931,16253138
17340897,17458626,17567909,17977401,17729013,17682294,17464346,17383519,16768222,16328525,16560397,16582206,16241626,16458683,16359047,16290352,16289234,16130290,16078979,16246316,16255037
17341306,17458846,17569355,17977461,17733968,17688767,17467372,17386423,16769025,16329379,16561067,16583645,16244528,16461670,16359567,16296151,16294345,16132462,16079049,16247193,16255606
17341337,17459483,17572409,17977890,17734831,17698498,17468067,17389464,16770747,16331085,16562018,16583667,16247665,16464642,16361049,16299167,16297072,16135121,16080317,16249996,16255999
17341595,17460550,17575795,17977907,17739322,17717108,17468365,17397411,16771809,16342153,16565639,16584673,16250289,16466763,16363534,16304031,16297157,16136622,16083982,16253013,16257700
17343421,17460903,17579349,17978757,17746325,17719263,17468836,17409033,16772367,16345579,16567899,16586559,16255001,16467593,16365314,16311332,16297273,16137035,16088649,16253789,16258314
17343814,17462812,17580104,17979190,17753780,17727395,17469464,17409646,16776357,16349576,16570185,16588511,16256385,16470114,16366186,16314199,16302475,16143413,16090676,16255781,16259013
17343883,17465411,17584410,17979615,17759305,17732856,17472382,17412316,16776369,16353451,16576363,16588562,16258960,16474435,16370049,16314445,16306009,16145348,16091118,16258915,16259697
17344945,17466226,17585259,17979851,17770393,17734128,17474585,17414841,16778171,16367779,16577290,16589015,16259028,16474720,16370531,16317704,16307763,16146005,16092940,16261125,16260661
17345191,17466240,17585625,17981284,17770425,17736638,17474778,17429047,16783270,16371503,16578022,16589260,16261157,16475434,16370577,16348034,16307896,16147330,16094793,16262079,16260982
17345662,17468864,17585704,17981370,17771853,17741311,17483182,17430158,16783737,16373822,16580424,16592829,16262803,16484461,16370579,16351092,16308057,16148135,16095081,16264245,16261903
17345739,17469532,17588637,17983062,17772253,17745610,17486443,17432443,16786525,16378027,16580995,16593493,16269914,16487513,16370676,16354266,16310152,16151934,16098730,16264512,16263225
17347080,17473003,17588666,17984514,17786198,17760781,17487396,17439280,16789716,16395726,16582733,16593664,16271764,16495818,16371111,16362253,16310633,16155753,16099825,16266949,16264784
17347189,17473123,17588787,17985913,17788318,17777037,17489190,17439860,16795247,16396516,16588753,16593826,16273765,16497617,16374161,16362619,16313407,16157534,16101053,16267888,16264793
17347499,17473551,17591236,17986977,17796694,17777499,17490177,17458253,16804757,16398803,16590220,16596101,16274251,16498689,16374644,16364934,16313808,16160160,16105677,16268079,16268776
17348865,17473778,17592419,17987244,17800455,17782857,17494794,17459504,16810461,16405341,16590228,16596639,16275232,16502109,16375220,16366552,16315487,16163356,16106697,16274460,16271029
17349242,17475348,17599088,17988304,17810186,17783277,17495047,17477817,16822043,16408617,16596667,16598918,16275491,16503640,16376385,16367506,16316436,16167597,16106864,16276595,16272107
17350933,17476760,17601224,17988575,17810985,17783552,17498062,17478311,16823052,16409086,16597305,16600691,16277264,16504465,16378293,16367626,16316812,16167717,16110626,16279011,16273455
17351806,17476994,17601557,17989092,17812439,17787225,17499160,17478727,16823750,16440242,16597336,16601534,16277675,16506729,16378576,16374279,16321433,16169845,16114157,16280418,16274875
17351822,17480609,17602914,17991536,17814259,17787594,17512896,17497777,16832161,16468791,16598119,16603671,16281499,16510765,16379186,16395482,16322104,16170464,16125335,16280566,16277282
17351860,17484237,17605944,17991770,17823822,17810103,17513181,17521573,16834692,16475823,16606543,16604513,16284744,16517645,16381203,16401089,16323653,16170979,16127148,16281157,16277516
17352675,17484240,17606944,17992102,17826303,17818621,17513616,17532371,16835054,16484170,16610179,16606084,16288731,16518213,16384488,16402583,16326641,16173614,16129431,16286377,16280115
17352881,17484545,17609807,17992430,17833060,17821205,17516315,17554111,16835454,16502780,16612762,16606147,16289565,16523429,16388796,16404965,16327034,16174549,16130070,16287374,16280233
17353000,17488897,17610579,17995158,17834236,17825544,17516681,17558355,16840623,16517117,16613073,16606294,16292423,16524033,16389912,16405274,16331855,16174556,16130085,16290427,16280564
17353254,17489149,17612276,17995292,17836613,17826660,17517885,17568618,16845144,16518931,16613698,16609797,16294636,16526222,16391022,16406376,16335303,16175216,16132237,16290665,16281005
17353430,17491046,17612561,17996875,17836917,17833330,17519461,17568818,16850945,16522459,16620470,16612011,16295775,16528020,16393994,16409051,16336895,16175907,16134199,16292688,16285620
17354331,17491320,17614184,17998117,17838440,17833847,17522228,17594522,16859192,16537777,16622607,16613343,16298931,16528405,16394335,16411076,16338970,16187958,16137241,16294139,16287726
17355166,17493141,17620842,17998694,17839167,17852570,17527597,17595441,16867838,16547084,16626679,16614267,16301375,16528745,16394785,16412719,16341387,16188142,16139501,16295337,16289505
17355180,17493704,17621338,17999412,17842092,17860815,17529347,17603099,16869522,16558067,16632060,16617756,16301614,16529838,16395798,16412914,16341479,16189412,16140497,16296626,16290889
17355610,17494445,17623793,17999737,17851842,17864542,17530649,17608767,16874377,16563403,16640996,16619424,16302851,16529895,16396656,16418809,16342130,16191623,16141180,16297659,16293305
17356777,17495415,17623876,18000791,17855950,17866043,17542332,17612070,16882898,16570304,16646156,16622505,16302892,16531846,16397629,16419573,16342418,16192713,16145260,16303434,16296428
17357816,17495797,17626922,18001373,17859226,17868341,17544441,17617965,16903186,16570726,16651617,16626915,16306950,16532637,16403375,16421313,16342824,16192809,16145816,16303795,16297382
17358112,17496371,17631164,18003860,17865770,17871683,17549512,17639574,16919970,16575757,16654596,16628433,16308190,16535551,16404806,16422685,16344150,16192881,16147080,16304222,16297565
17358824,17500011,17631634,18004693,17868307,17875368,17549594,17646997,16924032,16577212,16658046,16636584,16311611,16537399,16409684,16425355,16344799,16195348,16147784,16305128,16297730
17359082,17500810,17633148,18004889,17869660,17876747,17551592,17647198,16952840,16598324,16684181,16641876,16312327,16538846,16410591,16429239,16344804,16197763,16149301,16308021,16299564
17359146,17501073,17634359,18005007,17870934,17879907,17551820,17647875,16971738,16600582,16695726,16641907,16314600,16539414,16411116,16429908,16344964,16209867,16151443,16308221,16299695
17359527,17502037,17635196,18005430,17871918,17880413,17553232,17653860,16999092,16611065,16696992,16642744,16317999,16539912,16413743,16430659,16345856,16211872,16155169,16309530,16302853
17360139,17502757,17637669,18005527,17875394,17882392,17556180,17668140,17027386,16617837,16698404,16645076,16319818,16539978,16415534,16433892,16346006,16211885,16157147,16310441,16302859
17360319,17503860,17638065,18005790,17877665,17884214,17559701,17673687,17043601,16632895,16711071,16645798,16324115,16542293,16417853,16438758,16348617,16212994,16159239,16311348,16303602
17360341,17505048,17639472,18006161,17878813,17888572,17568036,17673887,17044269,16637501,16711205,16652760,16325325,16542331,16418347,16441866,16349366,16219126,16160397,16312098,16304799
17360655,17505794,17640141,18007235,17884156,17888847,17576801,17675490,17044857,16639726,16712108,16654428,16325852,16543782,16419219,16442791,16354739,16220061,16162719,16314998,16306016
17360718,17506362,17641746,18007336,17886620,17892619,17577898,17679853,17055135,16652860,16717108,16656084,16326628,16544207,16420395,16444911,16355113,16221280,16163862,16315132,16306545
17360786,17507085,17648027,18007640,17887371,17895689,17581300,17680833,17079698,16653990,16719959,16661818,16331776,16544829,16421439,16447387,16356252,16222570,16168379,16315417,16310531
17361267,17507264,17648976,18008284,17888780,17898470,17581596,17682784,17080972,16659896,16727351,16670548,16332462,16545055,16423175,16451556,16360800,16223169,16173700,16315504,16312308
17361869,17511787,17656943,18009180,17897500,17899271,17584643,17683780,17082521,16663421,16729998,16677270,16338684,16546540,16424417,16452224,16361097,16224527,16175761,16315935,16312423
17362123,17513681,17657871,18009340,17897856,17900750,17587444,17692292,17086884,16669438,16744596,16677275,16339524,16546987,16425851,16455732,16361597,16231252,16178661,16316036,16313815
17362457,17515901,17658996,18009345,17898257,17901273,17588364,17693495,17093025,16670961,16746451,16680430,16340374,16547841,16426121,16461693,16366770,16231911,16179128,16317906,16313845
17362733,17516794,17659409,18010427,17899495,17904060,17590846,17702562,17101284,16680313,16748622,16685097,16341503,16550743,16426643,16463624,16375325,16232856,16181892,16322819,16319130
17363008,17518006,17661266,18011615,17900107,17906546,17601720,17702598,17110864,16692650,16758717,16687136,16342438,16551399,16434436,16467138,16378675,16233227,16183046,16324182,16320958
17363197,17518019,17662212,18013156,17907148,17907840,17602577,17703757,17114085,16695945,16774150,16691324,16342771,16551428,16435647,16472310,16380936,16235692,16187317,16325638,16321564
17364045,17518990,17669794,18013453,17907419,17909455,17604024,17706552,17151435,16698815,16778224,16694022,16346860,16552329,16440069,16472537,16382452,16240724,16191721,16332420,16322853
17364724,17522046,17670009,18014018,17908127,17913250,17616455,17718378,17157659,16708357,16781773,16695683,16348240,16553070,16443588,16474655,16383012,16242816,16200135,16332551,16327876
17364749,17524131,17670277,18014569,17909961,17914460,17619508,17727971,17166250,16708474,16786137,16709402,16351426,16553829,16444004,16475113,16387716,16243382,16201183,16337062,16330112
17364973,17526542,17670423,18014882,17911610,17917175,17621568,17733067,17175122,16710044,16790874,16713540,16351629,16558706,16449701,16478049,16388018,16243601,16204295,16337503,16330976
17365014,17529794,17671947,18016224,17916917,17917820,17626456,17733195,17175664,16715971,16792314,16718539,16351697,16559328,16451134,16482352,16389584,16243709,16205212,16337824,16331957
17365017,17531160,17674016,18016615,17921572,17918765,17626573,17743067,17176124,16720957,16792344,16726734,16351826,16561085,16454950,16484511,16391759,16244302,16213182,16341285,16333123
17365356,17535793,17674131,18016843,17924844,17919155,17629734,17750255,17204619,16728967,16802202,16726765,16355290,16561378,16455492,16486844,16391984,16247050,16220876,16342819,16333484
17365391,17535848,17676301,18017345,17926834,17920073,17637838,17757017,17236652,16730326,16853428,16733925,16356211,16562357,16455837,16488436,16392777,16248291,16220877,16351814,16334436
17365465,17536563,17677721,18017910,17929665,17920253,17648124,17762964,17236955,16743776,16868692,16738349,16360141,16564964,16456741,16490150,16394284,16252401,16223171,16354322,16334955
17365629,17538003,17680608,18018362,17931299,17925059,17652336,17765889,17237630,16747469,16876484,16741040,16360820,16565731,16456885,16491044,16394584,16252855,16224999,16356787,16337997
17366066,17538366,17680932,18018699,17933755,17926127,17659899,17782006,17240668,16749733,16882080,16746867,16363702,16565937,16458926,16491086,16395992,16254808,16227100,16359210,16338730
17366453,17538454,17681921,18020483,17933952,17926644,17669364,17800880,17242441,16753214,16883656,16752655,16371293,16566898,16460432,16494254,16396328,16255331,16231853,16365808,16340134
17366471,17539124,17684516,18021827,17935252,17929478,17673851,17801275,17246126,16757649,16891924,16759719,16371534,16567095,16461024,16496166,16396921,16255897,16233213,16376709,16341647
17366786,17540500,17688449,18022189,17937108,17932192,17676360,17803973,17249358,16759525,16913086,16760283,16378434,16567667,16461544,16498635,16396975,16256064,16233555,16377702,16343267
17367179,17540724,17692013,18022223,17940294,17934177,17679324,17804199,17263539,16762995,16925815,16769178,16380516,16567837,16462337,16500412,16397699,16263706,16234041,16378821,16345692
17367218,17545762,17693875,18022634,17941693,17934446,17683601,17811141,17291883,16774321,16932582,16772159,16383893,16568577,16462520,16500701,16397992,16264842,16238163,16378891,16345860
17368669,17546845,17694725,18022743,17943157,17935515,17690487,17824381,17294118,16775262,16940499,16772806,16384313,16569751,16463625,16500875,16400037,16265323,16246093,16380643,16345991
17369092,17547496,17696777,18023067,17943383,17935627,17691473,17824519,17303119,16792377,16976341,16773330,16385568,16570589,16464345,16501493,16402410,16267427,16247100,16382961,16346472
17369678,17547667,17697081,18023672,17944125,17936909,17695684,17827984,17315464,16809181,16993648,16774110,16388976,16570976,16465507,16506123,16402985,16268051,16261699,16383237,16349695
17370477,17548820,17701064,18024769,17944532,17937074,17700557,17830917,17319655,16809491,17023025,16776371,16390278,16573346,16467852,16506315,16403556,16270155,16264118,16384698,16350856
17370707,17553217,17705636,18026041,17946691,17937817,17701941,17833303,17326624,16817502,17024488,16779265,16390843,16573514,16472305,16513190,16403665,16275630,16266623,16385477,16354407
17370965,17553597,17712410,18026150,17949543,17940365,17709245,17842417,17333927,16835185,17027642,16781626,16391454,16574475,16473241,16515006,16408831,16278196,16275037,16385740,16355784
17371982,17557415,17714488,18026443,17949896,17941235,17724114,17845659,17338567,16839415,17042465,16788146,16391852,16575861,16474937,16517334,16410860,16289843,16278008,16388189,16355985
17371985,17559025,17715427,18027422,17950367,17942499,17724160,17846948,17341470,16841473,17068301,16791427,16392238,16578821,16477174,16519055,16412023,16292364,16286003,16390728,16356577
17372181,17559613,17718276,18028072,17951992,17944164,17727179,17847793,17348338,16866639,17081218,16795980,16396935,16578891,16480507,16520567,16415720,16292889,16291665,16391394,16357018
17372773,17559994,17722109,18028219,17953957,17947833,17728230,17847867,17350982,16866908,17086196,16796730,16398471,16579177,16481382,16521145,16415870,16297667,16291836,16392232,16357757
17373213,17560631,17723273,18028905,17955643,17947860,17730257,17854266,17353215,16880498,17094171,16797584,16400371,16579465,16484593,16522034,16416113,16298427,16293394,16392413,16360079
17373740,17563141,17724024,18029717,17956386,17948016,17733116,17855030,17354204,16882947,17094539,16797744,16400711,16579671,16487859,16526496,16416511,16298891,16294668,16392574,16360666
17373775,17563803,17727311,18029739,17956772,17948860,17734704,17859612,17362020,16884601,17125554,16797934,16401406,16584637,16497895,16528365,16418534,16298923,16297309,16392693,16360766
17374418,17565942,17732053,18030860,17961755,17949390,17739270,17870958,17363731,16889748,17127442,16798576,16404730,16584894,16498631,16534240,16419000,16300472,16299036,16397106,16361465
17374587,17566002,17734864,18031551,17962673,17949491,17744848,17871415,17379694,16891147,17131139,16799809,16405735,16587584,16501459,16534371,16420220,16303429,16303709,16400014,16364457
17374851,17567093,17734946,18031775,17963537,17952542,17749944,17881570,17385573,16898119,17134186,16806631,16405808,16587766,16508877,16535837,16420460,16307437,16309356,16400422,16365046
17374889,17568139,17738825,18032959,17964879,17953259,17761782,17886273,17385913,16898646,17141588,16815024,16405914,16591044,16508984,16539391,16423231,16307585,16316479,16402828,16367734
17375524,17568392,17739826,18033652,17967027,17953320,17764556,17887678,17390177,16907188,17146147,16816565,16409046,16591504,16512830,16540012,16423957,16308726,16320702,16405041,16371361
17376169,17568722,17739878,18033822,17967552,17953932,17779555,17889904,17393559,16907213,17157272,16818579,16409791,16594260,16514361,16540441,16424267,16308809,16324467,16406604,16373311
17376502,17568971,17745510,18034304,17967781,17955468,17783996,17890214,17428486,16910552,17162630,16829634,16411028,16595352,16517152,16541582,16427569,16310228,16328362,16406628,16377834
17376843,17570297,17746514,18034486,17968344,17955822,17791412,17893187,17436685,16920220,17162671,16836472,16411439,16595878,16523622,16542778,16428278,16315100,16332213,16407282,16378011
17377074,17570501,17747121,18035245,17970972,17956995,17793996,17893496,17454638,16925325,17187384,16836902,16413808,16599571,16525091,16545026,16428416,16315129,16335535,16412153,16379036
17377883,17573570,17747463,18035317,17971073,17957515,17801294,17902243,17459211,16952516,17199281,16842458,16414823,16600141,16527074,16545535,16429147,16317413,16338070,16412861,16380082
17379062,17574394,17747596,18035357,17972442,17957687,17802796,17902713,17466683,16966802,17224121,16853335,16416700,16601469,16529810,16546603,16429659,16318318,16347009,16413089,16383899
17380198,17574427,17751434,18035515,17973087,17959995,17805902,17903165,17471427,16970498,17244314,16853752,16419481,16603320,16532300,16549389,16432550,16319870,16348573,16415565,16383959
17380283,17575097,17755710,18035847,17974560,17960809,17810869,17905407,17479055,16976603,17252221,16858681,16421174,16604032,16537364,16550168,16435339,16327209,16357222,16416394,16385549
17381000,17576072,17757862,18036383,17976105,17960956,17813644,17906480,17483010,16988046,17270223,16858822,16422323,16604584,16538022,16550507,16438924,16328036,16362187,16417766,16386002
17381830,17577302,17760004,18036751,17976345,17963015,17815272,17908734,17484832,16994184,17298478,16868837,16424232,16607069,16538045,16554366,16439127,16329291,16364565,16417792,16386035
17383136,17579291,17765263,18037012,17979754,17964131,17818698,17909376,17485396,16995352,17318292,16874147,16428325,16607440,16538057,16554589,16441839,16331890,16373426,16418434,16387717
17383355,17580415,17770691,18037623,17980394,17965222,17819519,17910481,17489917,17000866,17338840,16874332,16430999,16607747,16541701,16555524,16447524,16335723,16382917,16420496,16387978
17383923,17581000,17779189,18037678,17982140,17967135,17820934,17911863,17491194,17013599,17363120,16878632,16431315,16610011,16542301,16555531,16449187,16336896,16391343,16423026,16393089
17384774,17581342,17779834,18037925,17983378,17967192,17826666,17912450,17492130,17020187,17365053,16884312,16435090,16613640,16544738,16555928,16450584,16339584,16391497,16426864,16393624
17386604,17582543,17784420,18039412,17986571,17969321,17828001,17912559,17503387,17024133,17376984,16885288,16435899,16615408,16545893,16556141,16452557,16343155,16392041,16429895,16395792
17386902,17582835,17791220,18039904,17987249,17969938,17828040,17916494,17507916,17041559,17392852,16886917,16436460,16615584,16546469,16557389,16456610,16346173,16394114,16430123,16398367
17387177,17583892,17792844,18040762,17987732,17970002,17831225,17925584,17513669,17063825,17393629,16890934,16442109,16618280,16549052,16558162,16458583,16354351,16394948,16432277,16399309
17387434,17585356,17794622,18041365,17988910,17970750,17833915,17925601,17518000,17064472,17396541,16894593,16442286,16619251,16556862,16558349,16462125,16360187,16398005,16433141,16400439
17388144,17586702,17794638,18041582,17989097,17972169,17835896,17928083,17518370,17066807,17404011,16918545,16442635,16620361,16558641,16560497,16462729,16361658,16406752,16434555,16401287
17388150,17590586,17796775,18043119,17989293,17972667,17857095,17928605,17525402,17068104,17420454,16942435,16449217,16620709,16558913,16560581,16465772,16361781,16406795,16434754,16409436
17388311,17590874,17802467,18044188,17989315,17972949,17859238,17929867,17533050,17078872,17427718,16947512,16449958,16621899,16561263,16560611,16468681,16364301,16407056,16436568,16410252
17388892,17591202,17805282,18044775,17990974,17973775,17863130,17931492,17535689,17092645,17430240,16965994,16450711,16622695,16563324,16561945,16469337,16371263,16413469,16436763,16410894
17389081,17594060,17811224,18045014,17992360,17974795,17864503,17931524,17545389,17114457,17441891,16976123,16451512,16638618,16571409,16562267,16474701,16372075,16420112,16441233,16410933
17389625,17594958,17814009,18045477,17992455,17975634,17869913,17937161,17548944,17115762,17449570,16980611,16456159,16643231,16573871,16563671,16475132,16374014,16423452,16442676,16412923
17390193,17595800,17815726,18046779,17993395,17978646,17873501,17938032,17559288,17118113,17456688,16997973,16457709,16644545,16580674,16564386,16475592,16374265,16424345,16445569,16414949
17391613,17596662,17816586,18047942,17993930,17980524,17875062,17938401,17573221,17127940,17458628,17008239,16458909,16644973,16582714,16566954,16475703,16374341,16425037,16446314,16418770
17392292,17597397,17817717,18048260,17994403,17981719,17884876,17940232,17573467,17130401,17463366,17013823,16461658,16645635,16585531,16570463,16475865,16381732,16425139,16448517,16419109
17392720,17598180,17824417,18048619,17995577,17985517,17889730,17945327,17574427,17132189,17465727,17013840,16471443,16646931,16586038,16570989,16476736,16384788,16430514,16449499,16421219
17394329,17599407,17825521,18050166,17996692,17986642,17890819,17945829,17581310,17152994,17469580,17014216,16472544,16654271,16588660,16571452,16476913,16402809,16434516,16449752,16422121
17394400,17600898,17825683,18050747,17996730,17987479,17892923,17947347,17584697,17155135,17471598,17043061,16472693,16660238,16592663,16573130,16476971,16403657,16437440,16450920,16425242
17394800,17603217,17830794,18051038,17996805,17988751,17899603,17948916,17590186,17162056,17487123,17045011,16472730,16662425,16592781,16573996,16479200,16405808,16439175,16452195,16425554
17394869,17603256,17833154,18052850,17998501,17989759,17910142,17950828,17590288,17162442,17490328,17046452,16475674,16667060,16604560,16574933,16480489,16409144,16439211,16453911,16428346
17396110,17605339,17837405,18053592,18001199,17991214,17911587,17951923,17592461,17163383,17498028,17048237,16477152,16670929,16604875,16575127,16482591,16409239,16447436,16454180,16428804
17396134,17605534,17838147,18054117,18001222,17991290,17915882,17953147,17594886,17170202,17501276,17056623,16483958,16675434,16604994,16575506,16484523,16411342,16450792,16455933,16431173
17396342,17611440,17841899,18055589,18001949,17991449,17918287,17957176,17596637,17179844,17503510,17068080,16486942,16679184,16605987,16578142,16490407,16422699,16456251,16456807,16431374
17396914,17617036,17842353,18055955,18002048,17991484,17926394,17957188,17608586,17183590,17536197,17075199,16489666,16680422,16608553,16579332,16490580,16427076,16457508,16457796,16432301
17397252,17619175,17850006,18056525,18002563,17991994,17927550,17957230,17645115,17188469,17544279,17085164,16490032,16682630,16617314,16579906,16490808,16427949,16458048,16460668,16434791
17397682,17620754,17850021,18056617,18003810,17992755,17930510,17958354,17654146,17200297,17548330,17105704,16490514,16685265,16633038,16580226,16491359,16436421,16460377,16461509,16437369
17398149,17622517,17850334,18057195,18004381,17992769,17931679,17959745,17656944,17235939,17554714,17106034,16491586,16686933,16639629,16587390,16493416,16440729,16460566,16464025,16437558
17398188,17624173,17851627,18057390,18004583,17993917,17932211,17961901,17664498,17247045,17556444,17117306,16492939,16687777,16641316,16588615,16495000,16442281,16462302,16466219,16441158
17398190,17625331,17855132,18057535,18005690,17994130,17932696,17962189,17672912,17254477,17568462,17128747,16497204,16690956,16642083,16589775,16495237,16447170,16462549,16466622,16443148
17398513,17625958,17858637,18057892,18006068,17994913,17933088,17964295,17680333,17263691,17576993,17128872,16498270,16698485,16645621,16591016,16501931,16450106,16463822,16466757,16443621
17399252,17628605,17859961,18057969,18008169,17997350,17933807,17967163,17691103,17277023,17584911,17172680,16499780,16705693,16653705,16592873,16502695,16451348,16464546,16467893,16443809
17399595,17629331,17862256,18058270,18008850,17998088,17937689,17968843,17694658,17278984,17595147,17184771,16500154,16709217,16659300,16593750,16505833,16451397,16464575,16468190,16444669
17401504,17629459,17864170,18058675,18011117,17998548,17940025,17969459,17700834,17287923,17629308,17186520,16500564,16712884,16663102,16594285,16506447,16452985,16468859,16470848,16448074
17402109,17629739,17865530,18059461,18011668,17999500,17942585,17971134,17700993,17314776,17629630,17224434,16510621,16713282,16671258,16595111,16506563,16468642,16468895,16470940,16449172
17402584,17629773,17866040,18059662,18012243,18000062,17944198,17971640,17701088,17318207,17635487,17230629,16511524,16714188,16673302,16596433,16509917,16471218,16471542,16472599,16449199
17402889,17630548,17866458,18062733,18013192,18000110,17950910,17975237,17710856,17318850,17661177,17253486,16517020,16719906,16694703,16598154,16510165,16475040,16475797,16472705,16449672
